"Id","Name","Country","City","No of employees","Total Assets (m USD)","Op. Rev. (m USD)","Shareholders funds (m USD)","P/L before tax (m USD)"
"GBC4-0924554","MATCO TANKERS","GB",,"n.a.","n.a.","n.a.","n.a.","n.a."
"ITC*110013351738","MED.I.C.I.O.M. SRL","IT",,"n.a.","n.a.","n.a.","n.a.","n.a."
"NZC9429043400652","MERBP TRUSTEE LIMITED","NZ","AUCKLAND","n.a.","n.a.","n.a.","n.a.","n.a."
"PGC1-11149","MERLIN PACIFIC OIL COMPANY LIMITED","PG","PORT MORESBY, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC269069381L","METROPLEX BARNETT SHALE LLC","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"AUC053761603","MOBIL (LEGENDRE) PTY LTD","AU","DOCKLANDS","100","n.a.","n.a.","n.a.","n.a."
"ARC30-65847349-9","MOBIL ARGENTINA SA","AR","BUENOS AIRES","n.a.","n.a.","n.a.","n.a.","n.a."
"AUC081095221","MOBIL AUSTRALIA FINANCE COMPANY PTY LTD","AU","DOCKLANDS","100","n.a.","n.a.","n.a.","n.a."
"AUC000113217","MOBIL AUSTRALIA RESOURCES COMPANY PTY LIMITED","AU","NORTH SYDNEY","n.a.","1,093","427","741","-105"
"USC*901003064","MOBIL CALIFORNIA EXPLORATION & PRODUCING ASSET COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-89557","MOBIL CASPIAN PIPELINE COMPANY","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BMC38214R","MOBIL CEPU LTD. CON'T","BM",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC126948510L","MOBIL CHEMICAL CO CONSUMER DIVISION","US","PITTSFORD","n.a.","n.a.","n.a.","n.a.","n.a."
"USC145804013L","MOBIL CHEMICAL CO FILMS DIVISION","US","MACEDON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC146243918L","MOBIL CHEMICAL CO FILMS DIVISION","US","MACEDON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC128957572L","MOBIL CHEMICAL OA FURNACE","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC128900658L","MOBIL CHEMICAL PE PLANT","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC*110136884045","MOBIL CHEMICAL PRODUCTS INTERNATIONAL INC.","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC132850309","MOBIL CORP","US","FAIRFAX","41,500","42,754","53,531","18,370","3,060"
"THC0105544094232","MOBIL ENTERPRISES (THAILAND) LTD","TH","BANGKOK","n.a.","0","0","0","0"
"USC164030274L","MOBIL EQUATORIAL GUINEA INC","US","HOUSTON","2","n.a.","2","n.a.","n.a."
"GQC0000020903","MOBIL EQUATORIAL GUINEA INCORPORATED","GQ","MALABO","372","n.a.","n.a.","n.a.","n.a."
"DEC2151108331","MOBIL ERDGAS VERWALTUNGSGESELLSCHAFT MBH","DE","HAMBURG","n.a.","3,473","n.a.","1,997","n.a."
"DEC2150326998","MOBIL ERDGAS-ERDÖL GMBH","DE","HAMBURG","2","822","431","93","103"
"BRC02279546000159","MOBIL EXPLORACAO E DESENVOLVIMENTO DO BRASIL LTDA.","BR","RIO DE JANEIRO","76","n.a.","4","n.a.","n.a."
"AUC004588827","MOBIL EXPLORATION & PRODUCING AUSTRALIA PTY LTD","AU","DOCKLANDS","100","2,610","410","1,588","n.a."
"USCEBI389138","MOBIL EXPLORATION AND PRODUCING NORT AMERICA INC","US","NEVADA","n.a.","n.a.","n.a.","n.a.","n.a."
"USC132171360L","MOBIL INTERNATIONAL PETROLEUM CORP","US","FAIRFAX","2","n.a.","0","n.a.","n.a."
"USC286643228L","MOBIL LAND DEVELOPMENT CORP","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-89560","MOBIL NORTH SEA LLC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"AUC004052984","MOBIL OIL AUSTRALIA PTY LTD","AU","DOCKLANDS","100","14,703","305","1,398","n.a."
"USC173846388L","MOBIL OIL CORP","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC126525813L","MOBIL OIL CORP","US","WOODHAVEN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC126948512L","MOBIL OIL CORP","US","PAULSBORO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC128957574L","MOBIL OIL CORP","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC130541922L","MOBIL OIL CORP - EAST CHICAGO","US","HAMMOND","n.a.","n.a.","n.a.","n.a.","n.a."
"USC144463830L","MOBIL OIL CORP 01 ESY","US","TYNGSBORO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC164863476L","MOBIL OIL CORP 17AOB","US","HUNTINGTON STATION","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149537024L","MOBIL OIL CORP CHALMETTE","US","CHALMETTE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC146218242L","MOBIL OIL CORP LATHAM CIRCLE","US","LATHAM","n.a.","n.a.","n.a.","n.a.","n.a."
"USC141024908L","MOBIL OIL CORP MOBIL ON","US","GILBERT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC164938890L","MOBIL OIL CORP S O I","US","MURRIETA","n.a.","n.a.","n.a.","n.a.","n.a."
"USC141503258L","MOBIL OIL CORP SERVICE STA","US","SAN DIEGO","n.a.","n.a.","n.a.","n.a.","n.a."
"USC169523394L","MOBIL OIL CORP SOI","US","TEMECULA","n.a.","n.a.","n.a.","n.a.","n.a."
"USC141069128L","MOBIL OIL CORP STATION","US","CITY OF INDUSTRY","n.a.","n.a.","n.a.","n.a.","n.a."
"USC164821590L","MOBIL OIL CORP-18GOY","US","MORENO VALLEY","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-89561","MOBIL OIL EXPLORATION","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC266477228L","MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC","US","AUSTIN","1","n.a.","0","n.a.","n.a."
"FRC542031117","MOBIL OIL FRANCAISE","FR","RUEIL MALMAISON","433","442","937","28","-69"
"GRC121922707000","MOBIL OIL HELLAS S.A.","GR","PIRAEUS","7","4","4","-8","0"
"USC126684540L","MOBIL OIL INC","US","EXETER","n.a.","n.a.","n.a.","n.a.","n.a."
"PGC1-1217","MOBIL OIL NEW GUINEA LIMITED","PG","WAIGANI, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"NZC9429040952963","MOBIL OIL NEW ZEALAND LIMITED","NZ","AUCKLAND","n.a.","n.a.","n.a.","n.a.","n.a."
"ESCEBI200244","MOBIL OIL S.A.","ES","MADRID","n.a.","n.a.","n.a.","n.a.","n.a."
"TRC273352F","MOBIL OIL TÜRK ANONIM SIRKETI","TR","KADIKOY","n.a.","55","109","23","-1"
"USC149143906L","MOBIL ON RUN","US","SCHENECTADY","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143913L","MOBIL ON RUN","US","MESA","n.a.","n.a.","n.a.","n.a.","n.a."
"USC144467860L","MOBIL ON RUN STORE","US","WESTFORD","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149498077L","MOBIL ON RUN-WOODBURY CONVEN","US","BRONX","n.a.","n.a.","n.a.","n.a.","n.a."
"USC266544404L","MOBIL PETROLEUM CO INC","US","AUSTIN","1","n.a.","0","n.a.","n.a."
"AUC008633707","MOBIL PNG GAS HOLDINGS PTY LTD","AU","DOCKLANDS","114","6,363","1,440","1,975","682"
"AUC002658228","MOBIL PNG PTY LIMITED","AU","DOCKLANDS","3","n.a.","n.a.","n.a.","n.a."
"USC4-5176339","MOBIL PRODUCING NIGERIA ULTD","US","HOUSTON TX","n.a.","n.a.","n.a.","n.a.","n.a."
"USC129419245L","MOBIL PRODUCING TEXAS","US","LULING","n.a.","n.a.","n.a.","n.a.","n.a."
"USC134991981L","MOBIL PRODUCING TEXAS & NEW ME","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC134864670L","MOBIL PRODUCING TEXAS & NEW ME","US","DALLAS","n.a.","n.a.","n.a.","n.a.","n.a."
"AUC004300163","MOBIL REFINING AUSTRALIA PTY. LTD.","AU","DOCKLANDS","100","7,099","7,195","939","n.a."
"USC132171365L","MOBIL SAUDI ARABIA INC","US","FAIRFAX","4","n.a.","0","n.a.","n.a."
"BSC20913C","MOBIL SERVICES (BAHAMAS) LIMITED","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"GBC00617078","MOBIL TRADING AND SUPPLY LIMITED","GB","LEATHERHEAD","4","55","497","18","0"
"USC2-89556","MOBIL UNITED STATES OF AMERICA EXPLORATION","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BSC117025B","MOBIL VENEZOLANA DE PETROLEOS INC","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-89563","MOBIL YANBU PETROCHEMICAL COMPANY INC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-89564","MOBIL YANBU REFINING COMPANY INC","US",,"n.a.","n.a.","n.a.","n.a.","n.a."
"EGC0000004557","MOBILE OIL EGYPT SA","EG","CAIRO","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC149143925L","MONTREAL PIPE LINE LTD","CA","MONTREAL-EST","n.a.","n.a.","n.a.","n.a.","n.a."
"AUC007418448","MOUNT CABLE PTY. LTD.","AU","DOCKLANDS","3","n.a.","n.a.","n.a.","n.a."
"USC248695100L","MOUNTAIN GATHERING LLC","US","INDIANA","4","n.a.","0","n.a.","n.a."
"USC149143927L","NECHES RIVER TREATMENT CORP","US","BEAUMONT","n.a.","n.a.","n.a.","n.a.","n.a."
"THC0105534038381","PACESETTER ENTERPRESES LIMITED","TH","KHLONG TOEI, BANGKOK","n.a.","3","2","1","0"
"USC268664294L","PALMETTO TRANSOCEANIC LLC","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC149143875L","PAUL LIZOTTE FUELS","CA","BRACEBRIDGE","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC149143878L","PAUL LIZOTTE FUELS","CA","NORTH BAY","n.a.","n.a.","n.a.","n.a.","n.a."
"USC*110022924719","PHILLIPS EXPLORATION, LLC","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC128030590L","PHILLIPS RESOURCES INC","US","WARRENDALE","n.a.","n.a.","n.a.","n.a.","n.a."
"BSC143435B","PNG LNG, INC","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"FRC393234919","PORT JEROME GAZ PJ GAZ","FR","COURBEVOIE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC144431903L","PORTLAND PIPE LINE","US","SOUTH PORTLAND","n.a.","n.a.","n.a.","n.a.","n.a."
"USC125534147L","PORTLAND PIPELINE CORP","US","SOUTH PORTLAND","n.a.","n.a.","n.a.","n.a.","n.a."
"GBC04558828","ROC UK LIMITED","GB","LEATHERHEAD","n.a.","3","n.a.","3","0"
"ITC*110013351740","ROC-BO","IT",,"n.a.","n.a.","n.a.","n.a.","n.a."
"ITC*110013351741","ROC-GE","IT",,"n.a.","n.a.","n.a.","n.a.","n.a."
"ITC*110013351742","ROC-MI","IT",,"n.a.","n.a.","n.a.","n.a.","n.a."
"ITC*110013351743","ROC-RM","IT",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BSC118640B","S.P.I. DISTRIBUTION LIMITED","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BSC81134B","S.P.I. EXPLORATION AND PRODUCTION CORP","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"ITC*110013351744","SARPOM SPA","IT",,"n.a.","n.a.","n.a.","n.a.","n.a."
"DEC2151343154","SCHUBERT BETEILIGUNGS-GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG","DE","HAMBURG","n.a.","1,045","n.a.","1,045","n.a."
"USC149348570L","SEARIVER","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC147382981L","SEARIVER MARITIME","US","WYNNEWOOD","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143928L","SEARIVER MARITIME FINANCIAL HOLDINGS","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC132155530L","SEARIVER MARITIME FINANCIAL HOLDINGS INC","US","FAIRFAX","n.a.","n.a.","n.a.","n.a.","n.a."
"USC276252797L","SEARIVER MARITIME INC","US","SPRING","n.a.","n.a.","n.a.","n.a.","n.a."
"USC129587000L","SEARIVER MARITIME INC","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC4-5075795","SEARIVER MARITIME LLC","US","FAIRFAX VA","n.a.","n.a.","n.a.","n.a.","n.a."
"ITC*110013351747","SERVIZIO AVIO RIFORNIMENTO SPA","IT",,"n.a.","n.a.","n.a.","n.a.","n.a."
"LUCLB185271","SEVKARMORNEFTEGAZ HOLDING SARL","LU","LUXEMBOURG","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC149143874L","SKY SERVICE FBO INC","CA","CALGARY","n.a.","n.a.","n.a.","n.a.","n.a."
"ITC00431320589","SOCIETA' A RESPONSABILITA' LIMITATA RAFFINERIA PADANA OLII MINERA LI S.A.R.P.O.M. S.R.L.","IT","ROMA","393","338","324","252","4"
"FRC393353669","SOCIETE MOBIL DE RECHERCHE ET DE FABRICATION DE LUBRIFIANTS ET ASSIMILES","FR","COURBEVOIE","n.a.","0","0","0","0"
"FRC419383625","SOCIETE STOCKAGES PETROLIERS DU RHONE","FR","COURBEVOIE","n.a.","13","5","12","1"
"BSC50266B","SOUTH PACIFIC REFINING LIMITED","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"PGC1-39763","SPI (157) LIMITED","PG","PORT MORESBY, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"PGC1-31350","SPI (199) LIMITED","PG","PORT MORESBY, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"PGC*1550103076","SPI (200) LIMITED","PG",,"n.a.","n.a.","n.a.","n.a.","n.a."
"PGC1-31349","SPI (208) LIMITED","PG","PORT MORESBY, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"PGC1-31348","SPI (210) LIMITED","PG","PORT MORESBY, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"PGC1-32891","SPI (220) LIMITED","PG","PORT MORESBY, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"PGC*1550103079","SPI CS P PNG LIMITED","PG",,"n.a.","n.a.","n.a.","n.a.","n.a."
"BSC*1550103073","SPI EXPLORATION AND PRODUCTION LIMITED","BS",,"n.a.","n.a.","n.a.","n.a.","n.a."
"PGC1-73449","SPI HOLDINGS NO. 1 LIMITED","PG","PORT MORESBY, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"PGC*1550103071","SPI HOLDINGS NO. 2 LIMITED","PG",,"n.a.","n.a.","n.a.","n.a.","n.a."
"PGC*1550103061","SPI LIMITED","PG",,"n.a.","n.a.","n.a.","n.a.","n.a."
"PGC1-78044","SPI SECURITY HOLDINGS LIMITED","PG","HABOUR CITY, NATIONAL CAPITAL DISTRICT","n.a.","n.a.","n.a.","n.a.","n.a."
"NOC979879474","STANDARD MARINE TØNSBERG AS","NO","TOLVSRØD","n.a.","17","53","10","5"
"DEC2190468059","STORENGY DEUTSCHLAND WESER GMBH","DE","HANNOVER","n.a.","159","88","75","50"
"ITC13289520150","TERMINALE GNL ADRIATICO SOCIETA' A RESPONSABILITA' LIMITATA IN FORMA ABBREVIATA TERMINALE GNL ADRIATICO S.R.L.","IT","MILANO","114","2,272","275","2,242","49"
"DEC7330279501","TLS TANKLAGER STUTTGART GMBH","DE","STUTTGART","13","2","n.a.","0","n.a."
"CAC149143824L","TOM LYNN FUEL LTD","CA","SAINT CATHARINES","n.a.","n.a.","n.a.","n.a.","n.a."
"JPC2-89475","TONEN CHEMICAL NASU CORPORATION","JP",,"n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143848L","TRISTATE PETROLEUM","US","CARNEGIE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC147251368L","TRISTATE PETROLEUM CORP","US","OAKDALE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC288183878L","TRI-STATE PETROLEUM CORP","US","NORTH MIAMI","n.a.","n.a.","n.a.","n.a.","n.a."
"USC132904446L","TRISTATE PETROLEUM INC","US","MERIDEN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC147251500L","TRISTATE PETROLEUM INC","US","MONROEVILLE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC134431833L","TRISTATE PETROLEUM INC","US","MERIDEN","n.a.","n.a.","n.a.","n.a.","n.a."
"THC0105531057104","UNITED INDUSTRY DEVELOPMENT CO LTD","TH","KLONGTOEY, BANGKOK","n.a.","95","5","15","1"
"USC149504295L","UP STREAM","US","NEW ORLEANS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC148279131L","UP STREAM","US","RESTON","n.a.","n.a.","n.a.","n.a.","n.a."
"USC302216543L","UPSTREAM LLC","US","RICHMOND","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149133547L","UPSTREAM TECHNICAL COMPUTING CO","US","HOUSTON","n.a.","n.a.","n.a.","n.a.","n.a."
"AUC004372043","VACUUM OIL COMPANY PROPRIETARY LIMITED","AU","DOCKLANDS","15","n.a.","n.a.","n.a.","n.a."
"NLC20122760","VENEZUELA HOLDINGS B.V.","NL","BREDA","1","215","n.a.","196","n.a."
"USC*110005992160","WOLVERINE PIPE LINE COMPANY","US","DELAWARE","n.a.","n.a.","n.a.","n.a.","n.a."
"FRC780094983","WOREX SNC","FR","LE PECQ","146","153","1,634","14","7"
"USC147650983L","X TO","US","FORT WORTH","n.a.","n.a.","n.a.","n.a.","n.a."
"USC148300278L","X TO ENERGY INC","US","TEAGUE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC2-89568","XH LLC","US","WILMINGTON DE","n.a.","n.a.","n.a.","n.a.","n.a."
"USC148214169L","XPO ENERGY","US","SHERMAN","n.a.","n.a.","n.a.","n.a.","n.a."
"USC*110229227782","XTO DELAWARE BASIN, LLC","US","TEXAS","n.a.","n.a.","n.a.","n.a.","n.a."
"USC149143843L","XTO ENERGY","US","GILLETTE","n.a.","n.a.","n.a.","n.a.","n.a."
"CAC258723293L","XTO ENERGY CANADA","CA","WHITECOURT","n.a.","n.a.","n.a.","n.a.","n.a."
"USC129045662L","XTO ENERGY CORP","US","MIDLAND","n.a.","n.a.","n.a.","n.a.","n.a."
"USC752347769","XTO ENERGY INC","US","FORT WORTH","3,335","36,255","9,064","17,326","3,163"
"USC301757429L","XTO HOLDINGS LLC","US","SPRING","1","n.a.","0","n.a.","n.a."
"USC257543933L","XTO OFFSHORE INC","US","FORT WORTH","4","n.a.","0","n.a.","n.a."
"GBC05458042","XTO UK, LTD","GB","LEATHERHEAD","n.a.","11","11","-14","-2"
"NZCZEF246777","Z ENERGY LTD'S Z KAIAPOI","NZ",,"n.a.","n.a.","n.a.","n.a.","n.a."
"NZCZEF246778","Z ENERGY LTD'S Z YALDHURST","NZ",,"n.a.","n.a.","n.a.","n.a.","n.a."
